source_dataset,source_row_id,label_3intent
jevonmao/poker-gto-100k,action_sft:train:17046,RAISE
jevonmao/poker-gto-100k,action_sft:train:17047,CALL
jevonmao/poker-gto-100k,action_sft:train:17062,CALL
jevonmao/poker-gto-100k,action_sft:train:17063,RAISE
jevonmao/poker-gto-100k,action_sft:train:17065,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17084,CALL
jevonmao/poker-gto-100k,action_sft:train:17086,CALL
jevonmao/poker-gto-100k,action_sft:train:17104,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17105,CALL
jevonmao/poker-gto-100k,action_sft:train:17106,CALL
jevonmao/poker-gto-100k,action_sft:train:17143,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17144,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17145,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17167,CALL
jevonmao/poker-gto-100k,action_sft:train:17169,CALL
jevonmao/poker-gto-100k,action_sft:train:17217,RAISE
jevonmao/poker-gto-100k,action_sft:train:17218,RAISE
jevonmao/poker-gto-100k,action_sft:train:17219,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17236,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17238,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17251,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17252,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17253,CALL
jevonmao/poker-gto-100k,action_sft:train:17261,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17297,CALL
jevonmao/poker-gto-100k,action_sft:train:17298,CALL
jevonmao/poker-gto-100k,action_sft:train:17299,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17315,CALL
jevonmao/poker-gto-100k,action_sft:train:17316,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17317,RAISE
jevonmao/poker-gto-100k,action_sft:train:17319,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17320,RAISE
jevonmao/poker-gto-100k,action_sft:train:17321,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17337,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17338,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17339,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17361,CALL
jevonmao/poker-gto-100k,action_sft:train:17362,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17363,CALL
jevonmao/poker-gto-100k,action_sft:train:17385,CALL
jevonmao/poker-gto-100k,action_sft:train:17386,CALL
jevonmao/poker-gto-100k,action_sft:train:17397,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17398,CALL
jevonmao/poker-gto-100k,action_sft:train:17405,CALL
jevonmao/poker-gto-100k,action_sft:train:17407,CALL
jevonmao/poker-gto-100k,action_sft:train:17438,CALL
jevonmao/poker-gto-100k,action_sft:train:17439,CALL
jevonmao/poker-gto-100k,action_sft:train:17445,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17446,CALL
jevonmao/poker-gto-100k,action_sft:train:17447,CALL
jevonmao/poker-gto-100k,action_sft:train:17484,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17486,CALL
jevonmao/poker-gto-100k,action_sft:train:17487,RAISE
jevonmao/poker-gto-100k,action_sft:train:17489,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17490,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17492,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17500,CALL
jevonmao/poker-gto-100k,action_sft:train:17501,CALL
jevonmao/poker-gto-100k,action_sft:train:17502,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17512,CALL
jevonmao/poker-gto-100k,action_sft:train:17513,CALL
jevonmao/poker-gto-100k,action_sft:train:17524,CALL
jevonmao/poker-gto-100k,action_sft:train:17525,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17526,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17530,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17531,CALL
jevonmao/poker-gto-100k,action_sft:train:17532,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17568,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17573,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17574,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17583,CALL
jevonmao/poker-gto-100k,action_sft:train:17584,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17585,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17602,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17603,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17604,RAISE
jevonmao/poker-gto-100k,action_sft:train:17608,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17609,RAISE
jevonmao/poker-gto-100k,action_sft:train:17610,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17626,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17627,CALL
jevonmao/poker-gto-100k,action_sft:train:17628,CALL
jevonmao/poker-gto-100k,action_sft:train:17644,CALL
jevonmao/poker-gto-100k,action_sft:train:17645,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17662,CALL
jevonmao/poker-gto-100k,action_sft:train:17667,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17668,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17700,RAISE
jevonmao/poker-gto-100k,action_sft:train:17701,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17702,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17703,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17704,RAISE
jevonmao/poker-gto-100k,action_sft:train:17705,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17712,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17726,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17731,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17748,CALL
jevonmao/poker-gto-100k,action_sft:train:17749,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17759,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17760,CALL
jevonmao/poker-gto-100k,action_sft:train:17761,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17786,CALL
jevonmao/poker-gto-100k,action_sft:train:17788,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17803,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17804,CALL
jevonmao/poker-gto-100k,action_sft:train:17806,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17808,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17817,CALL
jevonmao/poker-gto-100k,action_sft:train:17820,RAISE
jevonmao/poker-gto-100k,action_sft:train:17821,CALL
jevonmao/poker-gto-100k,action_sft:train:17822,CALL
jevonmao/poker-gto-100k,action_sft:train:17835,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17836,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17837,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17838,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17839,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17875,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17876,CALL
jevonmao/poker-gto-100k,action_sft:train:17877,CALL
jevonmao/poker-gto-100k,action_sft:train:17886,CALL
jevonmao/poker-gto-100k,action_sft:train:17887,CALL
jevonmao/poker-gto-100k,action_sft:train:17888,CALL
jevonmao/poker-gto-100k,action_sft:train:17908,CALL
jevonmao/poker-gto-100k,action_sft:train:17909,CALL
jevonmao/poker-gto-100k,action_sft:train:17911,CALL
jevonmao/poker-gto-100k,action_sft:train:17926,CALL
jevonmao/poker-gto-100k,action_sft:train:17927,CALL
jevonmao/poker-gto-100k,action_sft:train:17928,CALL
jevonmao/poker-gto-100k,action_sft:train:17935,CALL
jevonmao/poker-gto-100k,action_sft:train:17937,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17938,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17939,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17948,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17949,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17950,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17956,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17957,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17959,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17960,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17961,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17970,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17973,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17981,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17983,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17996,CALL
jevonmao/poker-gto-100k,action_sft:train:17997,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17998,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:17999,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18000,CALL
jevonmao/poker-gto-100k,action_sft:train:18001,CALL
jevonmao/poker-gto-100k,action_sft:train:18004,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18036,CALL
jevonmao/poker-gto-100k,action_sft:train:18037,RAISE
jevonmao/poker-gto-100k,action_sft:train:18098,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18099,CALL
jevonmao/poker-gto-100k,action_sft:train:18100,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18110,CALL
jevonmao/poker-gto-100k,action_sft:train:18111,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18112,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18116,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18117,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18118,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18119,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18120,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18121,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18154,CALL
jevonmao/poker-gto-100k,action_sft:train:18155,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18212,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18213,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18217,CALL
jevonmao/poker-gto-100k,action_sft:train:18218,CALL
jevonmao/poker-gto-100k,action_sft:train:18219,CALL
jevonmao/poker-gto-100k,action_sft:train:18251,CALL
jevonmao/poker-gto-100k,action_sft:train:18252,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18267,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18268,CALL
jevonmao/poker-gto-100k,action_sft:train:18269,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18310,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18357,CALL
jevonmao/poker-gto-100k,action_sft:train:18383,CALL
jevonmao/poker-gto-100k,action_sft:train:18384,CALL
jevonmao/poker-gto-100k,action_sft:train:18385,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18412,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18413,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18458,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18459,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18460,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18485,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18487,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18512,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18513,CALL
jevonmao/poker-gto-100k,action_sft:train:18514,CALL
jevonmao/poker-gto-100k,action_sft:train:18532,RAISE
jevonmao/poker-gto-100k,action_sft:train:18533,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18534,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18551,CALL
jevonmao/poker-gto-100k,action_sft:train:18552,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18562,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18563,CALL
jevonmao/poker-gto-100k,action_sft:train:18564,CALL
jevonmao/poker-gto-100k,action_sft:train:18636,CALL
jevonmao/poker-gto-100k,action_sft:train:18637,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18659,CALL
jevonmao/poker-gto-100k,action_sft:train:18660,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18661,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18681,CALL
jevonmao/poker-gto-100k,action_sft:train:18691,CALL
jevonmao/poker-gto-100k,action_sft:train:18692,CALL
jevonmao/poker-gto-100k,action_sft:train:18693,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18694,CALL
jevonmao/poker-gto-100k,action_sft:train:18695,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18696,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18743,CALL
jevonmao/poker-gto-100k,action_sft:train:18773,RAISE
jevonmao/poker-gto-100k,action_sft:train:18778,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18779,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18789,CALL
jevonmao/poker-gto-100k,action_sft:train:18791,CALL
jevonmao/poker-gto-100k,action_sft:train:18833,CALL
jevonmao/poker-gto-100k,action_sft:train:18834,CALL
jevonmao/poker-gto-100k,action_sft:train:18835,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18842,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18843,CALL
jevonmao/poker-gto-100k,action_sft:train:18853,RAISE
jevonmao/poker-gto-100k,action_sft:train:18854,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18855,RAISE
jevonmao/poker-gto-100k,action_sft:train:18892,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18893,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18894,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:18907,CALL
jevonmao/poker-gto-100k,action_sft:train:18937,CALL
jevonmao/poker-gto-100k,action_sft:train:18960,CALL
jevonmao/poker-gto-100k,action_sft:train:18961,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19005,RAISE
jevonmao/poker-gto-100k,action_sft:train:19023,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19044,RAISE
jevonmao/poker-gto-100k,action_sft:train:19046,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19047,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19048,CALL
jevonmao/poker-gto-100k,action_sft:train:19050,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19051,CALL
jevonmao/poker-gto-100k,action_sft:train:19052,CALL
jevonmao/poker-gto-100k,action_sft:train:19072,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19073,RAISE
jevonmao/poker-gto-100k,action_sft:train:19074,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19081,CALL
jevonmao/poker-gto-100k,action_sft:train:19082,CALL
jevonmao/poker-gto-100k,action_sft:train:19083,CALL
jevonmao/poker-gto-100k,action_sft:train:19090,CALL
jevonmao/poker-gto-100k,action_sft:train:19091,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19092,RAISE
jevonmao/poker-gto-100k,action_sft:train:19122,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19123,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19147,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19155,CALL
jevonmao/poker-gto-100k,action_sft:train:19156,RAISE
jevonmao/poker-gto-100k,action_sft:train:19157,RAISE
jevonmao/poker-gto-100k,action_sft:train:19158,RAISE
jevonmao/poker-gto-100k,action_sft:train:19193,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19194,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19195,RAISE
jevonmao/poker-gto-100k,action_sft:train:19196,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19197,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19198,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19207,CALL
jevonmao/poker-gto-100k,action_sft:train:19221,RAISE
jevonmao/poker-gto-100k,action_sft:train:19222,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19236,CALL
jevonmao/poker-gto-100k,action_sft:train:19238,CALL
jevonmao/poker-gto-100k,action_sft:train:19255,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19266,CALL
jevonmao/poker-gto-100k,action_sft:train:19267,CALL
jevonmao/poker-gto-100k,action_sft:train:19306,CALL
jevonmao/poker-gto-100k,action_sft:train:19307,CALL
jevonmao/poker-gto-100k,action_sft:train:19308,CALL
jevonmao/poker-gto-100k,action_sft:train:19323,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19324,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19335,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19336,CALL
jevonmao/poker-gto-100k,action_sft:train:19337,CALL
jevonmao/poker-gto-100k,action_sft:train:19339,CALL
jevonmao/poker-gto-100k,action_sft:train:19361,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19362,CALL
jevonmao/poker-gto-100k,action_sft:train:19363,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19407,CALL
jevonmao/poker-gto-100k,action_sft:train:19408,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19423,CALL
jevonmao/poker-gto-100k,action_sft:train:19424,CALL
jevonmao/poker-gto-100k,action_sft:train:19448,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19449,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19450,RAISE
jevonmao/poker-gto-100k,action_sft:train:19452,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19474,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19475,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19476,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19486,CALL
jevonmao/poker-gto-100k,action_sft:train:19487,CALL
jevonmao/poker-gto-100k,action_sft:train:19492,CALL
jevonmao/poker-gto-100k,action_sft:train:19493,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19495,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19496,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19497,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19513,CALL
jevonmao/poker-gto-100k,action_sft:train:19515,CALL
jevonmao/poker-gto-100k,action_sft:train:19532,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19533,CALL
jevonmao/poker-gto-100k,action_sft:train:19546,CALL
jevonmao/poker-gto-100k,action_sft:train:19548,CALL
jevonmao/poker-gto-100k,action_sft:train:19554,RAISE
jevonmao/poker-gto-100k,action_sft:train:19573,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19574,CALL
jevonmao/poker-gto-100k,action_sft:train:19575,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19576,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19577,CALL
jevonmao/poker-gto-100k,action_sft:train:19592,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19593,CALL
jevonmao/poker-gto-100k,action_sft:train:19594,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19599,RAISE
jevonmao/poker-gto-100k,action_sft:train:19600,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19601,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19602,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19603,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19628,CALL
jevonmao/poker-gto-100k,action_sft:train:19629,CALL
jevonmao/poker-gto-100k,action_sft:train:19648,CALL
jevonmao/poker-gto-100k,action_sft:train:19650,CALL
jevonmao/poker-gto-100k,action_sft:train:19655,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19656,RAISE
jevonmao/poker-gto-100k,action_sft:train:19657,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19687,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19688,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19689,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19696,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19707,RAISE
jevonmao/poker-gto-100k,action_sft:train:19708,RAISE
jevonmao/poker-gto-100k,action_sft:train:19709,RAISE
jevonmao/poker-gto-100k,action_sft:train:19743,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19744,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19751,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19770,CALL
jevonmao/poker-gto-100k,action_sft:train:19771,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19793,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19820,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19821,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19822,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19868,CALL
jevonmao/poker-gto-100k,action_sft:train:19880,CALL
jevonmao/poker-gto-100k,action_sft:train:19881,CALL
jevonmao/poker-gto-100k,action_sft:train:19883,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19884,CALL
jevonmao/poker-gto-100k,action_sft:train:19894,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19897,RAISE
jevonmao/poker-gto-100k,action_sft:train:19898,RAISE
jevonmao/poker-gto-100k,action_sft:train:19912,CALL
jevonmao/poker-gto-100k,action_sft:train:19913,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19915,CALL
jevonmao/poker-gto-100k,action_sft:train:19917,CALL
jevonmao/poker-gto-100k,action_sft:train:19924,RAISE
jevonmao/poker-gto-100k,action_sft:train:19939,CALL
jevonmao/poker-gto-100k,action_sft:train:19940,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:19941,CALL
